time,susceptible,exposed,infected,recovered,new_exposed,new_infected,new_recovered,deaths
208,0.05591006940875901,1.5280411021897829e-06,2.9442466131386852e-06,0.8986972138686131,1.2234126277372221e-07,2.44072277372262e-07,4.6977686131386865e-07,0.045388245839416023
209,0.05590994660583953,1.4238010948905126e-06,2.735258226277374e-06,0.89869766350365,1.1352938686131339e-07,2.2733348905109407e-07,4.3632187591240865e-07,0.045388245839416023
210,0.05590983088321163,1.3277224525547472e-06,2.543146000000002e-06,0.8986980379562052,1.0555474452554702e-07,2.121290364963495e-07,4.042412627737215e-07,0.045388245839416023
211,0.05590972187591241,1.2378600656934336e-06,2.3720884525547487e-06,0.8986984343065689,9.809278102189763e-08,1.985470510948899e-07,3.69604598540146e-07,0.045388245839416023
212,0.05590962082481748,1.1547052043795635e-06,2.219741313868615e-06,0.8986987656934299,9.148872992700689e-08,1.8539558394160584e-07,3.3774272262773795e-07,0.045388245839416023
213,0.055909524664233504,1.078406620437955e-06,2.0792576788321177e-06,0.8986990751824813,8.553856934306507e-08,1.7310948905109413e-07,3.135931240875928e-07,0.045388245839416023
214,0.05590943216058396,1.008702737226278e-06,1.9480599708029177e-06,0.8986993554744531,8.013868613138648e-08,1.6151378102189697e-07,2.9271148905109624e-07,0.045388245839416023
215,0.055909344328467156,9.444253649635021e-07,1.8233613649635032e-06,0.8986996518248181,7.50218978102188e-08,1.5118978102189733e-07,2.758883868613146e-07,0.045388245839416023
216,0.05590926197080294,8.852519124087597e-07,1.7041608978102195e-06,0.8986999072992706,7.05019197080293e-08,1.4150748905109467e-07,2.6070795620437926e-07,0.045388245839416023
217,0.055909184941605884,8.300910218978104e-07,1.5891260583941588e-06,0.898700151824818,6.578989781021918e-08,1.323940875912407e-07,2.47428927007298e-07,0.045388245839416023
218,0.05590911288321165,7.780621605839419e-07,1.477852357664234e-06,0.8987003788321164,6.150921897810246e-08,1.2394354744525492e-07,2.352172481751806e-07,0.045388245839416023
219,0.05590904543065693,7.287665766423362e-07,1.3713875766423336e-06,0.898700602919708,5.721167883211703e-08,1.1598171532846664e-07,2.2244649635036338e-07,0.045388245839416023
220,0.055908984839416045,6.815819854014607e-07,1.2710904160583917e-06,0.8987008189781026,5.309278102189817e-08,1.087429489051092e-07,2.0904010948904934e-07,0.045388245839416023
221,0.05590892745985401,6.368411459854013e-07,1.1775359927007271e-06,0.8987010175182495,4.9094890510949235e-08,1.0182843065693398e-07,1.9538285401459763e-07,0.045388245839416023
222,0.05590887431386864,5.95175335766424e-07,1.0922475547445225e-06,0.8987011905109513,4.5646328467153516e-08,9.532116788321158e-08,1.8060960583941544e-07,0.045388245839416023
223,0.05590882380291976,5.556826715328468e-07,1.0177221532846685e-06,0.8987013715328483,4.205839416058398e-08,8.933576642335763e-08,1.638611678832115e-07,0.045388245839416023
224,0.05590877562773718,5.197062992700723e-07,9.568424014598521e-07,0.8987015138686142,3.9328467153284634e-08,8.33300437956204e-08,1.4420979562043789e-07,0.045388245839416023
225,0.05590873102919703,4.875198248175168e-07,9.11043167883211e-07,0.8987016270072997,3.6905109489051e-08,7.785559124087606e-08,1.2365482481751835e-07,0.045388245839416023
226,0.055908686284671515,4.5856024087591314e-07,8.772987956204363e-07,0.8987017277372272,3.4852211678831975e-08,7.301459854014635e-08,1.0675897080292022e-07,0.045388245839416023
227,0.05590864475182485,4.324523284671524e-07,8.525907664233561e-07,0.8987018182481757,3.3350364963503526e-08,6.910791240875969e-08,9.381594160584036e-08,0.045388245839416023
228,0.05590860292700731,4.0928602189780955e-07,8.328832116788289e-07,0.8987019051094892,3.229354744525539e-08,6.534306569343132e-08,8.505062043795732e-08,0.045388245839416023
229,0.05590855832846709,3.8908894160583796e-07,8.15403036496348e-07,0.898701991970804,3.159124087591236e-08,6.192700729927067e-08,7.940718248175297e-08,0.045388245839416023
230,0.055908519642335675,3.721692335766403e-07,7.978774890510919e-07,0.8987020729927012,3.0919708029197035e-08,5.8255474452555304e-08,7.578102189781131e-08,0.045388245839416023
231,0.055908476868613034,3.583044598540116e-07,7.78773496350362e-07,0.8987021423357664,3.033208029197078e-08,5.470780291970854e-08,7.381179562043897e-08,0.045388245839416023
232,0.055908437963503685,3.465145620437932e-07,7.581968540145969e-07,0.8987022021897809,2.965693430656933e-08,5.202919708029245e-08,7.26058394160594e-08,0.045388245839416023
233,0.05590839942335773,3.364342700729909e-07,7.363047664233559e-07,0.8987022802919714,2.89343065693431e-08,4.9693430656934665e-08,7.158551824817614e-08,0.045388245839416023
234,0.05590835796350372,3.279306204379549e-07,7.131514817518229e-07,0.8987023562043804,2.8138686131386937e-08,4.7262773722627916e-08,7.04160583941615e-08,0.045388245839416023
235,0.05590832088321163,3.2110800729926925e-07,6.887171386861321e-07,0.8987024386861322,2.7374467153284797e-08,4.4923321167883205e-08,6.935766423357758e-08,0.045388245839416023
236,0.055908283802919706,3.153452700729921e-07,6.638266277372273e-07,0.8987024948905113,2.6656934306569504e-08,4.343795620437945e-08,6.832846715328558e-08,0.045388245839416023
237,0.05590824584671533,3.1017706569343033e-07,6.389361167883213e-07,0.898702555474453,2.5831795620438115e-08,4.224087591240856e-08,6.713138686131473e-08,0.045388245839416023
238,0.055908210883211754,3.051551678832118e-07,6.143448759124095e-07,0.8987026270073001,2.472992700729945e-08,4.1343065693430404e-08,6.59343065693439e-08,0.045388245839416023
239,0.05590817453284681,3.0011137226277467e-07,5.907741240875911e-07,0.8987026854014614,2.355474452554758e-08,4.075041605839387e-08,6.432116788321243e-08,0.045388245839416023
240,0.055908137598540186,2.951455912408776e-07,5.688507299270063e-07,0.8987027481751833,2.2521861313868697e-08,4.030288321167854e-08,6.222627737226353e-08,0.045388245839416023
241,0.05590810387591245,2.9040868613138896e-07,5.491718978102189e-07,0.8987028124087608,2.1810218978102225e-08,4.0065693430656645e-08,5.97445255474459e-08,0.045388245839416023
242,0.055908066576642254,2.862554014598566e-07,5.323835766423351e-07,0.898702862773724,2.121167883211678e-08,3.99124087591238e-08,5.6700729927007875e-08,0.045388245839416023
243,0.05590803183211674,2.8269335766423614e-07,5.184729708029209e-07,0.8987029167883226,2.057664233576639e-08,3.9693430656934026e-08,5.3604036496350864e-08,0.045388245839416023
244,0.05590799635766417,2.7978824817518514e-07,5.068488467153291e-07,0.8987029671532861,2.0138686131386803e-08,3.950726277372236e-08,5.113138686131432e-08,0.045388245839416023
245,0.05590795664963504,2.772225912408789e-07,4.971846131386876e-07,0.8987030218978119,1.9751824817518174e-08,3.932116788321141e-08,4.898540145985434e-08,0.045388245839416023
246,0.055907921248175195,2.749890145985433e-07,4.896517664233575e-07,0.8987030766423376,1.952554744525539e-08,3.918978102189753e-08,4.672262773722647e-08,0.045388245839416023
247,0.05590788365693434,2.731292773722659e-07,4.840934087591237e-07,0.8987031167883232,1.9337343065693337e-08,3.90218978102187e-08,4.458025547445252e-08,0.045388245839416023
248,0.055907847525547526,2.716402262773752e-07,4.797576423357656e-07,0.8987031613138695,1.9226277372262677e-08,3.8846715328466866e-08,4.31824817518247e-08,0.045388245839416023
249,0.055907810153284714,2.704249343065723e-07,4.764400875912403e-07,0.8987032021897817,1.9145985401459752e-08,3.874813868613109e-08,4.2065693430656735e-08,0.045388245839416023
250,0.055907770445255495,2.6939573722628036e-07,4.7387074452554704e-07,0.8987032430656949,1.911678832116778e-08,3.8656934306569055e-08,4.1226277372262524e-08,0.045388245839416023
251,0.05590773351094889,2.684979270073022e-07,4.717204452554739e-07,0.8987032861313884,1.9087591240875812e-08,3.8534423357663936e-08,4.068472262773693e-08,0.045388245839416023
252,0.05590769635766431,2.677372262773751e-07,4.6990661313868566e-07,0.8987033284671548,1.9043795620437856e-08,3.845255474452525e-08,4.026638686131358e-08,0.045388245839416023
253,0.05590765956934309,2.669927007299299e-07,4.6821318248175135e-07,0.898703358394162,1.895620437956194e-08,3.8343065693430364e-08,4.003649635036468e-08,0.045388245839416023
254,0.0559076217591241,2.663138686131416e-07,4.6653435036496314e-07,0.8987033963503661,1.893430656934296e-08,3.8226277372262483e-08,3.9905109489050815e-08,0.045388245839416023
255,0.055907582124087536,2.6566423357664517e-07,4.650088029197074e-07,0.8987034401459865,1.888321167883201e-08,3.8160583941605555e-08,3.968613138686103e-08,0.045388245839416023
256,0.05590754570072988,2.6508759124087875e-07,4.6358183211678774e-07,0.8987034810218992,1.8854014598540032e-08,3.8080291970802637e-08,3.950726277372236e-08,0.045388245839416023
257,0.05590750869343063,2.646423357664262e-07,4.622387664233574e-07,0.8987035160583955,1.883941605839405e-08,3.797810218978075e-08,3.932116788321141e-08,0.045388245839416023
258,0.05590747219708032,2.642189781021926e-07,4.6093219708029154e-07,0.8987035496350374,1.8810218978102075e-08,3.788321167883185e-08,3.918978102189753e-08,0.045388245839416023
259,0.05590743394890514,2.6389051094890794e-07,4.5970591970802886e-07,0.8987035948905127,1.8781021897810102e-08,3.779562043795595e-08,3.90218978102187e-08,0.045388245839416023
260,0.055907394824817505,2.6362773722628023e-07,4.5860372992700717e-07,0.8987036386861328,1.877372262773711e-08,3.7744525547445006e-08,3.8846715328466866e-08,0.045388245839416023
261,0.055907358255474396,2.6338686131387147e-07,4.5757821897810224e-07,0.8987036795620451,1.8759124087591127e-08,3.7722627737226034e-08,3.874813868613109e-08,0.045388245839416023
262,0.05590732124817512,2.631824817518276e-07,4.566147153284674e-07,0.8987037182481763,1.874452554744514e-08,3.769343065693407e-08,3.8656934306569055e-08,0.045388245839416023
263,0.05590728475182486,2.630291970802948e-07,4.557226277372262e-07,0.8987037540145997,1.8737226277372145e-08,3.7642335766423116e-08,3.8534423357663936e-08,0.045388245839416023
264,0.05590724650364966,2.62875912408762e-07,4.5489051094890525e-07,0.8987037927007312,1.8729927007299154e-08,3.7620437956204144e-08,3.845255474452525e-08,0.045388245839416023
265,0.055907207525547446,2.627226277372291e-07,4.5414598540145997e-07,0.8987038262773732,1.8708029197080175e-08,3.7598540145985166e-08,3.8343065693430364e-08,0.045388245839416023
266,0.05590717102919706,2.625620437956233e-07,4.5350364963503646e-07,0.8987038576642348,1.8693430656934192e-08,3.758394160583918e-08,3.8226277372262483e-08,0.045388245839416023
267,0.055907134021897786,2.6243795620438234e-07,4.528759124087591e-07,0.8987038963503663,1.86861313868612e-08,3.753284671532823e-08,3.8160583941605555e-08,0.045388245839416023
268,0.05590709730656935,2.6233576642336046e-07,4.523138686131388e-07,0.8987039379562052,1.86861313868612e-08,3.751824817518225e-08,3.8080291970802637e-08,0.045388245839416023
269,0.05590705956934316,2.6223357664233853e-07,4.5184671532846726e-07,0.8987039751824827,1.867883211678821e-08,3.751094890510926e-08,3.797810218978075e-08,0.045388245839416023
270,0.05590702037226287,2.6213138686131665e-07,4.514525547445256e-07,0.898704020437957,1.867883211678821e-08,3.748905109489028e-08,3.788321167883185e-08,0.045388245839416023
271,0.055906984021897844,2.620291970802947e-07,4.511313868613139e-07,0.8987040649635047,1.867883211678821e-08,3.747445255474429e-08,3.779562043795595e-08,0.045388245839416023
272,0.05590694708759114,2.6193430656934587e-07,4.5084671532846724e-07,0.8987041036496364,1.867883211678821e-08,3.745985401459831e-08,3.7744525547445006e-08,0.045388245839416023
273,0.0559069105182481,2.6184671532846993e-07,4.505693430656936e-07,0.8987041379562062,1.8671532846715217e-08,3.7445255474452324e-08,3.7722627737226034e-08,0.045388245839416023
274,0.055906872781021834,2.61766423357667e-07,4.503065693430658e-07,0.8987041708029216,1.8671532846715217e-08,3.743065693430634e-08,3.769343065693407e-08,0.045388245839416023
275,0.05590683358394162,2.616934306569371e-07,4.500875912408761e-07,0.8987042087591259,1.8671532846715217e-08,3.742335766423335e-08,3.7642335766423116e-08,0.045388245839416023
276,0.05590679716058395,2.6163503649635315e-07,4.498759124087592e-07,0.8987042481751845,1.8671532846715217e-08,3.740875912408736e-08,3.7620437956204144e-08,0.045388245839416023
277,0.055906760372262804,2.615766423357692e-07,4.4968613138686143e-07,0.8987042861313886,1.8671532846715217e-08,3.740875912408736e-08,3.7598540145985166e-08,0.045388245839416023
278,0.0559067238029198,2.6150364963503924e-07,4.4950364963503664e-07,0.8987043211678851,1.865693430656923e-08,3.740145985401437e-08,3.758394160583918e-08,0.045388245839416023
279,0.05590668599270077,2.6144525547445534e-07,4.493503649635038e-07,0.8987043503649655,1.864963503649624e-08,3.737956204379539e-08,3.753284671532823e-08,0.045388245839416023
280,0.05590664694160585,2.6140145985401737e-07,4.4919708029197106e-07,0.8987043905109511,1.864963503649624e-08,3.7364963503649406e-08,3.751824817518225e-08,0.045388245839416023
281,0.05590661044525542,2.613649635036524e-07,4.4904379562043814e-07,0.8987044335766443,1.864963503649624e-08,3.735766423357642e-08,3.751094890510926e-08,0.045388245839416023
282,0.05590657372992702,2.613284671532874e-07,4.4891240875912434e-07,0.8987044671532866,1.864963503649624e-08,3.735766423357642e-08,3.748905109489028e-08,0.045388245839416023
283,0.055906537233576636,2.6129927007299544e-07,4.487737226277375e-07,0.898704504379564,1.864963503649624e-08,3.733576642335744e-08,3.747445255474429e-08,0.045388245839416023
284,0.055906499496350376,2.6127007299270346e-07,4.4864233576642355e-07,0.8987045481751842,1.864963503649624e-08,3.732846715328445e-08,3.745985401459831e-08,0.045388245839416023
285,0.05590646044525547,2.6124087591241153e-07,4.485255474452557e-07,0.8987045846715345,1.864963503649624e-08,3.732846715328445e-08,3.7445255474452324e-08,0.045388245839416023
286,0.05590642394890512,2.6121167883211955e-07,4.484233576642338e-07,0.8987046270073011,1.864963503649624e-08,3.732846715328445e-08,3.743065693430634e-08,0.045388245839416023
287,0.05590638716058395,2.611897810219006e-07,4.483211678832119e-07,0.8987046642335789,1.864963503649624e-08,3.7321167883211456e-08,3.742335766423335e-08,0.045388245839416023
288,0.05590635073722631,2.611678832116816e-07,4.4823357664233593e-07,0.8987047007299295,1.864963503649624e-08,3.7321167883211456e-08,3.740875912408736e-08,0.045388245839416023
289,0.05590631300000003,2.6114598540146257e-07,4.481459854014601e-07,0.8987047445255503,1.864963503649624e-08,3.7321167883211456e-08,3.740875912408736e-08,0.045388245839416023
290,0.05590627394890503,2.611240875912436e-07,4.4806569343065723e-07,0.8987047722627761,1.864963503649624e-08,3.7321167883211456e-08,3.740145985401437e-08,0.045388245839416023
291,0.055906237452554665,2.6110218978102465e-07,4.480072992700733e-07,0.8987048014598565,1.864963503649624e-08,3.7321167883211456e-08,3.737956204379539e-08,0.045388245839416023
292,0.05590620066423352,2.6109489051095163e-07,4.4794890510948926e-07,0.898704842335769,1.864963503649624e-08,3.7306569343065466e-08,3.7364963503649406e-08,0.045388245839416023
293,0.055906164240875925,2.6109489051095163e-07,4.4789051094890535e-07,0.8987048781021926,1.864963503649624e-08,3.729927007299248e-08,3.735766423357642e-08,0.045388245839416023
294,0.05590612650364966,2.6109489051095163e-07,4.4783211678832145e-07,0.8987049182481779,1.864963503649624e-08,3.729927007299248e-08,3.735766423357642e-08,0.045388245839416023
295,0.05590608745255479,2.6108759124087866e-07,4.4779562043795655e-07,0.898704963503652,1.8642335766423247e-08,3.729927007299248e-08,3.733576642335744e-08,0.045388245839416023
296,0.055906050956204385,2.610802919708057e-07,4.477664233576645e-07,0.8987050007299296,1.8642335766423247e-08,3.729927007299248e-08,3.732846715328445e-08,0.045388245839416023
297,0.05590601416788319,2.6107299270073267e-07,4.4773722627737254e-07,0.8987050350364988,1.8642335766423247e-08,3.729927007299248e-08,3.732846715328445e-08,0.045388245839416023
298,0.055905977817518236,2.610656934306597e-07,4.4770802919708056e-07,0.8987050715328488,1.8642335766423247e-08,3.729927007299248e-08,3.732846715328445e-08,0.045388245839416023
299,0.055905940080292066,2.610583941605867e-07,4.476861313868616e-07,0.8987051007299289,1.8642335766423247e-08,3.729927007299248e-08,3.7321167883211456e-08,0.045388245839416023
300,0.055905900956204506,2.6105109489051366e-07,4.476569343065696e-07,0.8987051430656954,1.8642335766423247e-08,3.729197080291948e-08,3.7321167883211456e-08,0.045388245839416023
301,0.05590586453284675,2.610437956204407e-07,4.476277372262777e-07,0.8987051744525566,1.8642335766423247e-08,3.729197080291948e-08,3.7321167883211456e-08,0.045388245839416023
302,0.05590582774452545,2.610364963503677e-07,4.475985401459856e-07,0.8987052160583963,1.8642335766423247e-08,3.729197080291948e-08,3.7321167883211456e-08,0.045388245839416023
303,0.0559057913941605,2.610291970802947e-07,4.475693430656937e-07,0.8987052503649655,1.8642335766423247e-08,3.729197080291948e-08,3.7321167883211456e-08,0.045388245839416023
304,0.055905753656934246,2.6102189781022173e-07,4.475547445255477e-07,0.8987052839416071,1.8642335766423247e-08,3.729197080291948e-08,3.7306569343065466e-08,0.045388245839416023
305,0.05590571453284671,2.610145985401487e-07,4.475474452554748e-07,0.8987053284671547,1.8642335766423247e-08,3.729197080291948e-08,3.729927007299248e-08,0.045388245839416023
306,0.055905678109489064,2.6100729927007574e-07,4.475401459854017e-07,0.8987053627737241,1.8642335766423247e-08,3.729197080291948e-08,3.729927007299248e-08,0.045388245839416023
307,0.05590564132116791,2.610000000000028e-07,4.475328467153287e-07,0.8987054000000017,1.8642335766423247e-08,3.729197080291948e-08,3.729927007299248e-08,0.045388245839416023
308,0.05590560497080296,2.6099270072992975e-07,4.4752554744525576e-07,0.8987054372262788,1.8642335766423247e-08,3.729197080291948e-08,3.729927007299248e-08,0.045388245839416023
309,0.055905567233576633,2.6099270072992975e-07,4.475109489051098e-07,0.8987054759124102,1.8642335766423247e-08,3.7284671532846494e-08,3.729927007299248e-08,0.045388245839416023
310,0.05590552810948908,2.6099270072992975e-07,4.474963503649638e-07,0.8987055175182495,1.8642335766423247e-08,3.7284671532846494e-08,3.729927007299248e-08,0.045388245839416023
311,0.0559054916861314,2.6099270072992975e-07,4.474817518248178e-07,0.8987055613138691,1.8642335766423247e-08,3.7284671532846494e-08,3.729927007299248e-08,0.045388245839416023
312,0.05590545489781027,2.6099270072992975e-07,4.474744525547449e-07,0.8987055956204386,1.8642335766423247e-08,3.7284671532846494e-08,3.729197080291948e-08,0.045388245839416023
313,0.05590541854744527,2.6099270072992975e-07,4.4746715328467186e-07,0.8987056335766431,1.8642335766423247e-08,3.7284671532846494e-08,3.729197080291948e-08,0.045388245839416023
314,0.055905380810219,2.6099270072992975e-07,4.474598540145988e-07,0.8987056693430664,1.8642335766423247e-08,3.7284671532846494e-08,3.729197080291948e-08,0.045388245839416023
315,0.05590534168613138,2.6099270072992975e-07,4.4745255474452587e-07,0.8987056978102197,1.8642335766423247e-08,3.7284671532846494e-08,3.729197080291948e-08,0.045388245839416023
316,0.05590530526277371,2.6099270072992975e-07,4.4744525547445285e-07,0.8987057284671539,1.8642335766423247e-08,3.7284671532846494e-08,3.729197080291948e-08,0.045388245839416023
317,0.05590526847445254,2.6099270072992975e-07,4.474379562043799e-07,0.8987057708029201,1.8642335766423247e-08,3.7284671532846494e-08,3.729197080291948e-08,0.045388245839416023
318,0.0559052321240876,2.6099270072992975e-07,4.4743065693430686e-07,0.8987058072992705,1.8642335766423247e-08,3.7284671532846494e-08,3.729197080291948e-08,0.045388245839416023
319,0.055905194386861354,2.6099270072992975e-07,4.474233576642339e-07,0.8987058489051097,1.8642335766423247e-08,3.7284671532846494e-08,3.729197080291948e-08,0.045388245839416023
320,0.05590515526277367,2.6099270072992975e-07,4.4741605839416087e-07,0.898705894890511,1.8642335766423247e-08,3.7284671532846494e-08,3.729197080291948e-08,0.045388245839416023
321,0.05590511883941603,2.6099270072992975e-07,4.4741605839416087e-07,0.8987059357664237,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
322,0.05590508205109486,2.6099270072992975e-07,4.4741605839416087e-07,0.8987059649635041,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
323,0.055905045700729926,2.6099270072992975e-07,4.4741605839416087e-07,0.8987060051094901,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
324,0.05590500796350364,2.6099270072992975e-07,4.4741605839416087e-07,0.8987060372262785,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
325,0.05590496883941604,2.6099270072992975e-07,4.4741605839416087e-07,0.8987060766423366,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
326,0.0559049324160584,2.6099270072992975e-07,4.4741605839416087e-07,0.8987061109489058,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
327,0.05590489562773725,2.6099270072992975e-07,4.4741605839416087e-07,0.8987061510948917,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
328,0.0559048592773723,2.6099270072992975e-07,4.4741605839416087e-07,0.8987061868613152,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
329,0.055904821540146095,2.6099270072992975e-07,4.4741605839416087e-07,0.8987062240875924,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
330,0.055904782416058535,2.6099270072992975e-07,4.4741605839416087e-07,0.898706260583943,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
331,0.055904745992700774,2.6099270072992975e-07,4.4741605839416087e-07,0.8987062963503663,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
332,0.05590470920437949,2.6099270072992975e-07,4.4741605839416087e-07,0.8987063328467164,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
333,0.055904672854014535,2.6099270072992975e-07,4.4741605839416087e-07,0.8987063664233591,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
334,0.05590463511678829,2.6099270072992975e-07,4.4741605839416087e-07,0.8987064065693448,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
335,0.05590459599270071,2.6099270072992975e-07,4.4741605839416087e-07,0.8987064576642355,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
336,0.05590455956934308,2.6099270072992975e-07,4.4741605839416087e-07,0.8987064948905134,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
337,0.05590452278102194,2.6099270072992975e-07,4.4741605839416087e-07,0.8987065343065721,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
338,0.05590448643065695,2.6099270072992975e-07,4.4741605839416087e-07,0.8987065700729955,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
339,0.05590444869343062,2.6099270072992975e-07,4.4741605839416087e-07,0.8987066080291998,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
340,0.05590440956934304,2.6099270072992975e-07,4.4741605839416087e-07,0.8987066343065722,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
341,0.05590437314598539,2.6099270072992975e-07,4.4741605839416087e-07,0.898706664963506,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
342,0.055904336357664244,2.6099270072992975e-07,4.4741605839416087e-07,0.8987067051094916,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
343,0.055904300007299255,2.6099270072992975e-07,4.4741605839416087e-07,0.8987067401459882,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
344,0.055904262270073,2.6099270072992975e-07,4.4741605839416087e-07,0.8987067817518274,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
345,0.055904223145985386,2.6099270072992975e-07,4.4741605839416087e-07,0.8987068240875942,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
346,0.05590418672262777,2.6099270072992975e-07,4.4741605839416087e-07,0.8987068700729953,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
347,0.05590414993430663,2.6099270072992975e-07,4.4741605839416087e-07,0.8987069021897833,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
348,0.055904113583941664,2.6099270072992975e-07,4.4741605839416087e-07,0.898706930656936,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
349,0.055904075846715376,2.6099270072992975e-07,4.4741605839416087e-07,0.8987069671532862,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
350,0.05590403672262766,2.6099270072992975e-07,4.4741605839416087e-07,0.8987070058394179,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
351,0.05590400029927,2.6099270072992975e-07,4.4741605839416087e-07,0.8987070416058414,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
352,0.05590396351094888,2.6099270072992975e-07,4.4741605839416087e-07,0.8987070810218997,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
353,0.05590392716058394,2.6099270072992975e-07,4.4741605839416087e-07,0.8987071138686148,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
354,0.055903889423357674,2.6099270072992975e-07,4.4741605839416087e-07,0.8987071510948922,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
355,0.05590385029927009,2.6099270072992975e-07,4.4741605839416087e-07,0.8987071919708042,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
356,0.05590381387591241,2.6099270072992975e-07,4.4741605839416087e-07,0.898707229197082,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
357,0.05590377708759127,2.6099270072992975e-07,4.4741605839416087e-07,0.8987072686131407,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
358,0.05590374073722627,2.6099270072992975e-07,4.4741605839416087e-07,0.898707297810221,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
359,0.05590370300000006,2.6099270072992975e-07,4.4741605839416087e-07,0.8987073357664258,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
360,0.0559036638759125,2.6099270072992975e-07,4.4741605839416087e-07,0.8987073875912425,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
361,0.0559036274525548,2.6099270072992975e-07,4.4741605839416087e-07,0.8987074240875927,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
362,0.05590359066423353,2.6099270072992975e-07,4.4741605839416087e-07,0.8987074591240881,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
363,0.05590355431386856,2.6099270072992975e-07,4.4741605839416087e-07,0.8987074992700735,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
364,0.05590351657664231,2.6099270072992975e-07,4.4741605839416087e-07,0.8987075328467162,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
365,0.055903477452554785,2.6099270072992975e-07,4.4741605839416087e-07,0.8987075598540152,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
366,0.05590344102919708,2.6099270072992975e-07,4.4741605839416087e-07,0.8987075919708036,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
367,0.055903404240875886,2.6099270072992975e-07,4.4741605839416087e-07,0.8987076335766429,1.8642335766423247e-08,3.7284671532846494e-08,3.7284671532846494e-08,0.045388245839416023
